run_id,pr_number,energy_j,change_cov,time_s,suite_size,energy_to_80cov_J,energy_to_90cov_J,energy_to_95cov_J,energy_to_100cov_J
14256925274,4530,1325.5689999999997,0.3333333333333333,91.25621299999999,14,,,,
14256925274,4530,1325.5689999999997,0.3333333333333333,91.25621299999999,14,,,,
14256925274,4530,1327.4549999999997,0.3333333333333333,91.21217499999999,14,,,,
14256925274,4530,1327.4549999999997,0.3333333333333333,91.21217499999999,14,,,,
14256925274,4530,1327.4549999999997,0.3333333333333333,91.21217499999999,14,,,,
14256925274,4530,1327.4549999999997,0.3333333333333333,91.21217499999999,14,,,,
14256925274,4530,1327.4549999999997,0.3333333333333333,91.21217499999999,14,,,,
14256925274,4530,1334.1659999999997,0.6666666666666666,91.69424899999999,14,,,,
14256925274,4530,1334.1659999999997,0.6666666666666666,91.69424899999999,14,,,,
14256925274,4530,1334.1659999999997,0.6666666666666666,91.69424899999999,14,,,,
14256925274,4530,1334.1659999999997,0.6666666666666666,91.69424899999999,14,,,,
14256925274,4530,1334.1659999999997,0.6666666666666666,91.69424899999999,14,,,,
14256925274,4530,1894.4299999999996,1.0,96.25368899999998,14,901.284,901.284,901.284,901.284
14256925274,4530,1894.4299999999996,1.0,96.25368899999998,14,901.284,901.284,901.284,901.284
14256925274,4530,1894.4299999999996,1.0,96.25368899999998,14,901.284,901.284,901.284,901.284
14256925274,4530,1894.4299999999996,1.0,96.25368899999998,14,901.284,901.284,901.284,901.284
14256925274,4530,1894.4299999999996,1.0,96.25368899999998,14,901.284,901.284,901.284,901.284
14256925274,4530,1894.4299999999996,1.0,96.25368899999998,14,901.284,901.284,901.284,901.284
14256925274,4530,1894.4299999999996,1.0,96.25368899999998,14,901.284,901.284,901.284,901.284
14256925274,4530,1894.4299999999996,1.0,96.25368899999998,14,901.284,901.284,901.284,901.284
14256925274,4530,1894.4299999999996,1.0,96.25368899999998,14,901.284,901.284,901.284,901.284
14256925274,4530,1894.4299999999996,1.0,96.25368899999998,14,901.284,901.284,901.284,901.284
14256925274,4530,1894.4299999999996,1.0,96.25368899999998,14,901.284,901.284,901.284,901.284
14256925274,4530,1894.4299999999996,1.0,96.25368899999998,14,901.284,901.284,901.284,901.284
14256925274,4530,1894.4299999999996,1.0,96.25368899999998,14,901.284,901.284,901.284,901.284
14256925274,4530,1894.4299999999996,1.0,96.25368899999998,14,901.284,901.284,901.284,901.284
14256925274,4530,1894.4299999999996,1.0,96.25368899999998,14,901.284,901.284,901.284,901.284
