run_id,pr_number,energy_j,change_cov,time_s,suite_size,energy_to_80cov_J,energy_to_90cov_J,energy_to_95cov_J,energy_to_100cov_J
15710197507,4630,34.261,0.0,5.685871,1,,,,
15710197507,4630,34.261,0.0,5.685871,1,,,,
15710197507,4630,34.261,0.0,5.685871,1,,,,
15710197507,4630,34.71,0.0,5.679047,1,,,,
15710197507,4630,34.71,0.0,5.679047,1,,,,
15710197507,4630,108.549,0.00847457627118644,6.626233,1,,,,
15710197507,4630,108.549,0.00847457627118644,6.626233,1,,,,
15710197507,4630,120.627,0.01694915254237288,6.912151,1,,,,
15710197507,4630,120.627,0.01694915254237288,6.912151,1,,,,
15710197507,4630,120.627,0.01694915254237288,6.912151,1,,,,
15710197507,4630,120.627,0.01694915254237288,6.912151,1,,,,
15710197507,4630,122.762,0.6186440677966102,6.899584,1,,,,
15710197507,4630,122.762,0.6186440677966102,6.899584,1,,,,
15710197507,4630,122.762,0.6186440677966102,6.899584,1,,,,
15710197507,4630,122.762,0.6186440677966102,6.899584,1,,,,
15710197507,4630,122.762,0.6186440677966102,6.899584,1,,,,
15710197507,4630,122.762,0.6186440677966102,6.899584,1,,,,
15710197507,4630,122.762,0.6186440677966102,6.899584,1,,,,
15710197507,4630,122.762,0.6186440677966102,6.899584,1,,,,
15710197507,4630,122.762,0.6186440677966102,6.899584,1,,,,
15710197507,4630,122.762,0.6186440677966102,6.899584,1,,,,
15710197507,4630,231.311,0.6271186440677966,13.525817,2,,,,
15710197507,4630,231.311,0.6271186440677966,13.525817,2,,,,
15710197507,4630,243.389,0.635593220338983,13.811734999999999,2,,,,
15710197507,4630,243.389,0.635593220338983,13.811734999999999,2,,,,
15710197507,4630,246.539,0.6864406779661016,14.155394999999999,2,,,,
15710197507,4630,246.539,0.6864406779661016,14.155394999999999,2,,,,
15710197507,4630,246.539,0.6864406779661016,14.155394999999999,2,,,,
15710197507,4630,248.463,0.6440677966101694,13.828465,2,,,,
15710197507,4630,248.463,0.6440677966101694,13.828465,2,,,,
15710197507,4630,254.553,0.6949152542372882,13.926704,2,,,,
15710197507,4630,254.553,0.6949152542372882,13.926704,2,,,,
15710197507,4630,254.553,0.6949152542372882,13.926704,2,,,,
15710197507,4630,262.055,0.7288135593220338,14.416163000000001,2,,,,
15710197507,4630,262.055,0.7288135593220338,14.416163000000001,2,,,,
15710197507,4630,370.60400000000004,0.7372881355932204,21.042396,3,,,,
15710197507,4630,370.60400000000004,0.7372881355932204,21.042396,3,,,,
15710197507,4630,382.682,0.7457627118644068,21.328314,3,,,,
15710197507,4630,382.682,0.7457627118644068,21.328314,3,,,,
15710197507,4630,385.832,0.7966101694915254,21.671974,3,,,,
15710197507,4630,385.832,0.7966101694915254,21.671974,3,,,,
15710197507,4630,385.832,0.7966101694915254,21.671974,3,,,,
15710197507,4630,387.756,0.7542372881355932,21.345044,3,,,,
15710197507,4630,387.756,0.7542372881355932,21.345044,3,,,,
15710197507,4630,387.756,0.7542372881355932,21.345044,3,,,,
15710197507,4630,387.756,0.7542372881355932,21.345044,3,,,,
15710197507,4630,418.788,0.8050847457627118,22.165537999999998,3,418.788,,,
15710197507,4630,418.788,0.8050847457627118,22.165537999999998,3,418.788,,,
15710197507,4630,506.459,0.8135593220338984,28.584125,4,506.459,,,
15710197507,4630,506.459,0.8135593220338984,28.584125,4,506.459,,,
15710197507,4630,506.459,0.8135593220338984,28.584125,4,506.459,,,
15710197507,4630,539.415,0.8220338983050848,29.077689,4,418.788,,,
15710197507,4630,539.415,0.8220338983050848,29.077689,4,418.788,,,
15710197507,4630,539.415,0.8220338983050848,29.077689,4,418.788,,,
15710197507,4630,542.565,0.8728813559322034,29.421349,4,542.565,,,
15710197507,4630,542.565,0.8728813559322034,29.421349,4,542.565,,,
15710197507,4630,544.489,0.8305084745762712,29.094419,4,418.788,,,
15710197507,4630,544.489,0.8305084745762712,29.094419,4,418.788,,,
15710197507,4630,651.114,0.8813559322033898,36.047582,5,542.565,,,
15710197507,4630,651.114,0.8813559322033898,36.047582,5,542.565,,,
15710197507,4630,663.192,0.8898305084745762,36.3335,5,542.565,,,
15710197507,4630,663.192,0.8898305084745762,36.3335,5,542.565,,,
15710197507,4630,771.741,0.8983050847457628,42.959733,6,542.565,,,
15710197507,4630,771.741,0.8983050847457628,42.959733,6,542.565,,,
15710197507,4630,996.299,0.9067796610169492,56.403634999999994,8,542.565,886.88,,
15710197507,4630,996.299,0.9067796610169492,56.403634999999994,8,542.565,886.88,,
15710197507,4630,1239.641,0.923728813559322,42.00623,5,542.565,1239.641,,
15710197507,4630,1239.641,0.923728813559322,42.00623,5,542.565,1239.641,,
15710197507,4630,1239.641,0.923728813559322,42.00623,5,542.565,1239.641,,
15710197507,4630,1360.268,0.940677966101695,48.918381,6,542.565,1360.268,,
15710197507,4630,1360.268,0.940677966101695,48.918381,6,542.565,1360.268,,
15710197507,4630,1503.078,0.9491525423728814,61.230485,8,542.565,1468.817,,
15710197507,4630,1583.956,0.9576271186440678,62.279650999999994,8,542.565,886.88,1583.9560000000001,
15710197507,4630,1583.956,0.9576271186440678,62.279650999999994,8,542.565,886.88,1583.9560000000001,
15710197507,4630,3600.0790000000006,0.9830508474576272,181.01798,25,542.565,888.829,1809.5929999999998,
