run_id,pr_number,energy_baseline_fullcov_J,savings_80pct_%,savings_90pct_%,savings_95pct_%
19558437994,4777,532.759,76.66017842964642,76.66017842964642,76.66017842964642
19556533697,4777,532.759,76.66017842964642,76.66017842964642,76.66017842964642
19555787217,4777,532.759,76.66017842964642,76.66017842964642,76.66017842964642
19555250347,4777,532.759,76.66017842964642,76.66017842964642,76.66017842964642
19549903600,4777,532.759,76.66017842964642,76.66017842964642,76.66017842964642
19549213540,4779,969.074,0.0,0.0,0.0
19543080490,4777,532.759,76.66017842964642,76.66017842964642,76.66017842964642
19525489595,4777,532.759,76.66017842964642,76.66017842964642,76.66017842964642
19524962243,4777,532.759,76.66017842964642,76.66017842964642,76.66017842964642
19523573841,4783,124.345,0.0,0.0,0.0
19519983601,4777,532.759,76.66017842964642,76.66017842964642,76.66017842964642
19519804270,4777,532.759,76.66017842964642,76.66017842964642,76.66017842964642
19510172870,4780,1025.16,0.0,0.0,0.0
19508472162,4777,532.759,76.66017842964642,76.66017842964642,76.66017842964642
19507496321,4777,532.759,76.66017842964642,76.66017842964642,76.66017842964642
19489190709,4777,532.759,76.66017842964642,76.66017842964642,76.66017842964642
19486737872,4777,532.759,76.66017842964642,76.66017842964642,76.66017842964642
19469799854,4780,1025.16,0.0,0.0,0.0
19468304066,4777,532.759,76.66017842964642,76.66017842964642,76.66017842964642
19468280212,4779,969.074,0.0,0.0,0.0
19463085571,4780,1025.16,0.0,0.0,0.0
19458252605,4780,1025.16,0.0,0.0,0.0
19452231152,4777,532.759,76.66017842964642,76.66017842964642,76.66017842964642
19447188560,4775,139.293,0.0,0.0,0.0
19443482796,4777,532.759,76.66017842964642,76.66017842964642,76.66017842964642
19441313026,4777,532.759,76.66017842964642,76.66017842964642,76.66017842964642
19441177553,4779,969.074,0.0,0.0,0.0
19434325849,4777,532.759,76.66017842964642,76.66017842964642,76.66017842964642
19417888712,4775,139.293,0.0,0.0,0.0
19413940451,4775,139.293,0.0,0.0,0.0
19410988801,4775,139.293,0.0,0.0,0.0
19379658421,4771,123.305,0.0,0.0,0.0
19377363114,4771,123.305,0.0,0.0,0.0
19372987995,4771,123.305,0.0,0.0,0.0
19372629240,4779,969.074,0.0,0.0,0.0
19371201781,4771,123.305,0.0,0.0,0.0
19352477054,4771,123.305,0.0,0.0,0.0
19316492011,4779,969.074,0.0,0.0,0.0
19316250886,4779,969.074,0.0,0.0,0.0
19314405319,4779,969.074,0.0,0.0,0.0
19314249086,4779,969.074,0.0,0.0,0.0
19311416820,4771,123.305,0.0,0.0,0.0
19296169624,4771,123.305,0.0,0.0,0.0
19288223988,4771,123.305,0.0,0.0,0.0
19286433235,4771,123.305,0.0,0.0,0.0
19285766281,4771,123.305,0.0,0.0,0.0
19285467677,4771,123.305,0.0,0.0,0.0
19282916606,3764,3708.9429999999993,96.89509922368717,93.72770085709054,0.0
19281387035,3764,3708.9429999999993,96.89509922368717,93.72770085709054,0.0
19279733301,4771,123.305,0.0,0.0,0.0
19271838404,4769,238.646,52.13957074495277,0.0,0.0
19271530576,4771,123.305,0.0,0.0,0.0
19271176503,4769,238.646,52.13957074495277,0.0,0.0
19271172181,4771,123.305,0.0,0.0,0.0
19270005053,4779,969.074,0.0,0.0,0.0
19256033854,3764,3708.9429999999993,96.89509922368717,93.72770085709054,0.0
19251806758,4771,123.305,0.0,0.0,0.0
19245439364,4766,26319.363,94.73230792097819,87.58762892551769,80.7129982591144
19245398343,4779,969.074,0.0,0.0,0.0
19213989686,4766,26319.363,94.73230792097819,87.58762892551769,80.7129982591144
19210934308,4779,969.074,0.0,0.0,0.0
19210933972,4766,26319.363,94.73230792097819,87.58762892551769,80.7129982591144
19210700380,4766,26319.363,94.73230792097819,87.58762892551769,80.7129982591144
19210698667,4779,969.074,0.0,0.0,0.0
19203075005,4779,969.074,0.0,0.0,0.0
19203035846,4766,26319.363,94.73230792097819,87.58762892551769,80.7129982591144
19201831705,4769,238.646,52.13957074495277,0.0,0.0
19201785042,4766,26319.363,94.73230792097819,87.58762892551769,80.7129982591144
19199364067,4769,238.646,52.13957074495277,0.0,0.0
19199050104,3764,3708.9429999999993,96.89509922368717,93.72770085709054,0.0
19199009754,3764,3708.9429999999993,96.89509922368717,93.72770085709054,0.0
19195070868,4766,26319.363,94.73230792097819,87.58762892551769,80.7129982591144
19195068465,4779,969.074,0.0,0.0,0.0
19188746693,3764,3708.9429999999993,96.89509922368717,93.72770085709054,0.0
19174818766,4766,26319.363,94.73230792097819,87.58762892551769,80.7129982591144
19158512692,4766,26319.363,94.73230792097819,87.58762892551769,80.7129982591144
19157238743,4766,26319.363,94.73230792097819,87.58762892551769,80.7129982591144
19156992855,4766,26319.363,94.73230792097819,87.58762892551769,80.7129982591144
19147898147,4779,969.074,0.0,0.0,0.0
19147414603,4766,26319.363,94.73230792097819,87.58762892551769,80.7129982591144
19122462172,4779,969.074,0.0,0.0,0.0
19122393498,4766,26319.363,94.73230792097819,87.58762892551769,80.7129982591144
19121773659,4779,969.074,0.0,0.0,0.0
19121662774,4766,26319.363,94.73230792097819,87.58762892551769,80.7129982591144
19087514263,4805,1158.009,70.83174655810102,70.83174655810102,0.0
19086093812,4761,348.43,33.15328760439687,33.15328760439687,0.0
19084255154,4761,348.43,33.15328760439687,33.15328760439687,0.0
19076434303,4761,348.43,33.15328760439687,33.15328760439687,0.0
19072743788,4761,348.43,33.15328760439687,33.15328760439687,0.0
19071737383,4761,348.43,33.15328760439687,33.15328760439687,0.0
19070211514,4761,348.43,33.15328760439687,33.15328760439687,0.0
19048954930,4761,348.43,33.15328760439687,33.15328760439687,0.0
19015862074,4761,348.43,33.15328760439687,33.15328760439687,0.0
19002839449,4761,348.43,33.15328760439687,33.15328760439687,0.0
19002200469,4761,348.43,33.15328760439687,33.15328760439687,0.0
19001956074,4760,224.908,50.01378341366247,0.0,0.0
19001567344,4760,224.908,50.01378341366247,0.0,0.0
18999496901,4761,348.43,33.15328760439687,33.15328760439687,0.0
18999421391,4760,224.908,50.01378341366247,0.0,0.0
18987408543,4755,117.363,0.0,0.0,0.0
18970658932,3261,4683.467,92.49081930117156,86.65313538026423,78.71042968809218
18948876391,4640,253.486,45.049036238687734,45.049036238687734,45.049036238687734
18920931698,4640,253.486,45.049036238687734,45.049036238687734,45.049036238687734
18897017837,4729,154.415,0.0,0.0,0.0
18890683210,4640,253.486,45.049036238687734,45.049036238687734,45.049036238687734
18885735329,4755,117.363,0.0,0.0,0.0
18883261805,4729,154.415,0.0,0.0,0.0
18863924978,4755,117.363,0.0,0.0,0.0
18858353839,4749,153.452,0.0,0.0,0.0
18856975314,4729,154.415,0.0,0.0,0.0
18855703533,4749,153.452,0.0,0.0,0.0
18854248229,4729,154.415,0.0,0.0,0.0
18853326248,4729,154.415,0.0,0.0,0.0
18852291264,4729,154.415,0.0,0.0,0.0
18848984559,4729,154.415,0.0,0.0,0.0
18844098451,4729,154.415,0.0,0.0,0.0
18822243857,4640,253.486,45.049036238687734,45.049036238687734,45.049036238687734
18814564232,4749,153.452,0.0,0.0,0.0
18804515819,4749,153.452,0.0,0.0,0.0
18801983430,4742,115.199,0.0,0.0,0.0
18800749938,4748,142.948,0.0,0.0,0.0
18788297854,4747,142.827,0.0,0.0,0.0
18769652352,4640,253.486,45.049036238687734,45.049036238687734,45.049036238687734
18759142516,4742,115.199,0.0,0.0,0.0
18758365297,4742,115.199,0.0,0.0,0.0
18739410144,4742,115.199,0.0,0.0,0.0
18735696012,4742,115.199,0.0,0.0,0.0
18732341222,4742,115.199,0.0,0.0,0.0
18715176279,3261,4683.467,92.49081930117156,86.65313538026423,78.71042968809218
18711060805,3261,4683.467,92.49081930117156,86.65313538026423,78.71042968809218
18708361675,4742,115.199,0.0,0.0,0.0
18705089001,4640,253.486,45.049036238687734,45.049036238687734,45.049036238687734
18697218413,4742,115.199,0.0,0.0,0.0
18696274886,4742,115.199,0.0,0.0,0.0
18673769209,4735,122.762,0.0,0.0,0.0
18673271054,4735,122.762,0.0,0.0,0.0
18670166167,4735,122.762,0.0,0.0,0.0
18670141700,4742,115.199,0.0,0.0,0.0
18666876286,4731,359.462,35.362291424406465,33.734581124013104,0.0
18666549153,4731,359.462,35.362291424406465,33.734581124013104,0.0
18666292033,4731,359.462,35.362291424406465,33.734581124013104,0.0
18653017443,4742,115.199,0.0,0.0,0.0
18644061925,4742,115.199,0.0,0.0,0.0
18642509035,4742,115.199,0.0,0.0,0.0
18638766559,4742,115.199,0.0,0.0,0.0
18637925446,4731,359.462,35.362291424406465,33.734581124013104,0.0
18636149936,4735,122.762,0.0,0.0,0.0
18624579849,4735,122.762,0.0,0.0,0.0
18621560537,4735,122.762,0.0,0.0,0.0
18619775813,4805,1158.009,70.83174655810102,70.83174655810102,0.0
18614618792,4734,1000000002485.924,99.99999997592309,99.9999999645038,99.9999999645038
18609584351,4734,1000000002485.924,99.99999997592309,99.9999999645038,99.9999999645038
18605976893,4729,154.415,0.0,0.0,0.0
18603626318,4729,154.415,0.0,0.0,0.0
18601279625,4734,1000000002485.924,99.99999997592309,99.9999999645038,99.9999999645038
18599390611,4734,1000000002485.924,99.99999997592309,99.9999999645038,99.9999999645038
18598924050,4736,386.562,39.968491470967145,39.968491470967145,39.968491470967145
18596845066,4736,386.562,39.968491470967145,39.968491470967145,39.968491470967145
18596271622,4734,1000000002485.924,99.99999997592309,99.9999999645038,99.9999999645038
