run_id,pr_number,energy_j,change_cov,suite_size
16072510241,4649,18720.847999999998,0.9245283018867925,128
16072510241,4649,18848.264,0.9283018867924528,129
16072510241,4649,18975.953999999998,0.9320754716981132,130
16072510241,4649,19100.54,0.9358490566037736,131
16072510241,4649,19238.735,0.939622641509434,132
16072510241,4649,19611.978,0.9433962264150944,133
16072510241,4649,19781.14,0.9471698113207547,130
16072510241,4649,19896.764,0.9509433962264151,131
16072510241,4649,19986.593999999997,0.9547169811320755,131
16072510241,4649,20112.754999999997,0.9584905660377359,132
16072510241,4649,20249.375,0.9622641509433962,133
16072510241,4649,20624.193,0.9660377358490566,134
16072510241,4649,20793.354999999996,0.969811320754717,131
16072510241,4649,20917.941,0.9735849056603774,132
16072510241,4649,21044.055999999997,0.9773584905660377,133
16072510241,4649,21180.676,0.9811320754716981,134
16072510241,4649,21555.494,0.9849056603773585,135
16072510241,4649,22085.684999999998,0.9886792452830189,135
16072510241,4649,22460.502999999997,0.9924528301886792,136
16072510241,4649,23203.576999999997,0.9962264150943396,137
16072510241,4649,24010.921,1.0,138
