run_id,pr_number,energy_j,change_cov,suite_size
13959356959,4501,18713.894999999997,0.9198218262806236,136
13959356959,4501,19279.63,0.9220489977728286,139
13959356959,4501,19488.760000000002,0.9354120267260579,140
13959356959,4501,19489.338,0.9376391982182628,138
13959356959,4501,19634.262,0.9398663697104677,141
13959356959,4501,19636.601000000002,0.9420935412026726,143
13959356959,4501,19852.212,0.9465478841870824,144
13959356959,4501,19971.256,0.9487750556792873,140
13959356959,4501,20985.049,0.9576837416481069,144
13959356959,4501,21293.403,0.9599109131403119,142
13959356959,4501,22282.207000000002,0.9643652561247216,148
13959356959,4501,23397.332,0.9688195991091314,152
13959356959,4501,23665.258,0.9710467706013363,152
13959356959,4501,23667.585,0.9732739420935412,147
13959356959,4501,24496.858,0.9755011135857461,150
13959356959,4501,25753.251000000004,0.977728285077951,154
13959356959,4501,26249.281000000003,0.9799554565701559,154
13959356959,4501,26489.648,0.9821826280623608,150
13959356959,4501,27700.128,0.9844097995545658,155
13959356959,4501,28604.57,0.9866369710467706,155
13959356959,4501,29883.998000000003,0.9888641425389755,159
13959356959,4501,30511.028,0.9910913140311804,157
13959356959,4501,32200.563000000002,0.9933184855233853,160
13959356959,4501,33845.841,0.9955456570155902,165
