run_id,pr_number,energy_j,change_cov,suite_size
15874318815,4634,18450.135000000002,0.8797250859106529,121
15874318815,4634,18553.434,0.8831615120274914,121
15874318815,4634,18809.275999999998,0.8900343642611683,123
15874318815,4634,19070.486,0.8969072164948454,121
15874318815,4634,19284.087,0.9037800687285223,120
15874318815,4634,19300.095,0.9140893470790378,120
15874318815,4634,19670.499,0.9175257731958762,123
15874318815,4634,20200.593999999997,0.9209621993127147,124
15874318815,4634,20293.896,0.9243986254295533,124
15874318815,4634,20418.461,0.9278350515463918,126
15874318815,4634,20558.091999999997,0.9312714776632303,122
15874318815,4634,20765.076,0.9347079037800687,124
15874318815,4634,20801.439000000002,0.9381443298969072,125
15874318815,4634,21324.956,0.9415807560137457,124
15874318815,4634,21460.665999999997,0.9450171821305842,125
15874318815,4634,21547.138,0.9484536082474226,126
15874318815,4634,21782.869,0.9553264604810997,124
15874318815,4634,21979.837,0.9587628865979382,125
15874318815,4634,22787.503,0.9621993127147767,128
15874318815,4634,22823.316,0.9656357388316151,127
15874318815,4634,22854.108999999997,0.9690721649484536,128
15874318815,4634,23256.498,0.9725085910652921,127
15874318815,4634,23638.279,0.9759450171821306,127
15874318815,4634,24617.647,0.979381443298969,131
15874318815,4634,25040.043,0.9828178694158075,131
15874318815,4634,25178.829,0.9862542955326461,128
15874318815,4634,26237.934999999998,0.9896907216494846,131
15874318815,4634,27410.447,0.993127147766323,133
15874318815,4634,28201.835,0.9965635738831615,134
15874318815,4634,29883.408000000003,1.0,138
