run_id,pr_number,changed_lines_mapped,coverable_changed_lines,max_change_cov,pareto_points,status,energy_j_at_80pct,suite_size_at_80pct,energy_j_at_90pct,suite_size_at_90pct,energy_j_at_95pct,suite_size_at_95pct,time_s_at_80pct,time_s_at_90pct,time_s_at_95pct,energy_frac_of_full_at_80pct,energy_savings_pct_at_80pct,energy_frac_of_full_at_90pct,energy_savings_pct_at_90pct,energy_frac_of_full_at_95pct,energy_savings_pct_at_95pct,suite_frac_of_full_at_80pct,suite_frac_of_full_at_90pct,suite_frac_of_full_at_95pct,delta_energy_80_to_90_j,delta_energy_90_to_95_j,delta_suite_80_to_90,delta_suite_90_to_95
16454206066,4608,3,3,1.0,2,ok,1000000004499.1248,38.0,1000000004499.1248,38.0,1000000004499.1248,38.0,,,,5302218.637552534,-530221763.75525343,5302218.637552534,-530221763.75525343,5302218.637552534,-530221763.75525343,0.06199021207177814,0.06199021207177814,0.06199021207177814,0.0,0.0,0.0,0.0
16452923956,4608,3,3,1.0,2,ok,1000000004499.1248,38.0,1000000004499.1248,38.0,1000000004499.1248,38.0,,,,5302218.637552534,-530221763.75525343,5302218.637552534,-530221763.75525343,5302218.637552534,-530221763.75525343,0.06199021207177814,0.06199021207177814,0.06199021207177814,0.0,0.0,0.0,0.0
16451760434,4608,3,3,1.0,2,ok,1000000004499.1248,38.0,1000000004499.1248,38.0,1000000004499.1248,38.0,,,,5302218.637552534,-530221763.75525343,5302218.637552534,-530221763.75525343,5302218.637552534,-530221763.75525343,0.06199021207177814,0.06199021207177814,0.06199021207177814,0.0,0.0,0.0,0.0
16451255475,4608,3,3,1.0,2,ok,1000000004499.1248,38.0,1000000004499.1248,38.0,1000000004499.1248,38.0,,,,5302218.637552534,-530221763.75525343,5302218.637552534,-530221763.75525343,5302218.637552534,-530221763.75525343,0.06199021207177814,0.06199021207177814,0.06199021207177814,0.0,0.0,0.0,0.0
16446981442,4663,1,1,1.0,1,ok,5977.236,46.0,5977.236,46.0,5977.236,46.0,,,,0.03169261197766094,96.83073880223391,0.03169261197766094,96.83073880223391,0.03169261197766094,96.83073880223391,0.07504078303425775,0.07504078303425775,0.07504078303425775,0.0,0.0,0.0,0.0
16430461294,4608,3,3,1.0,2,ok,1000000004499.1248,38.0,1000000004499.1248,38.0,1000000004499.1248,38.0,,,,5302218.637552534,-530221763.75525343,5302218.637552534,-530221763.75525343,5302218.637552534,-530221763.75525343,0.06199021207177814,0.06199021207177814,0.06199021207177814,0.0,0.0,0.0,0.0
16425097906,3261,67,67,1.0,1,ok,7170.358,51.0,7170.358,51.0,7170.358,51.0,,,,0.03801880565447256,96.19811943455274,0.03801880565447256,96.19811943455274,0.03801880565447256,96.19811943455274,0.08319738988580751,0.08319738988580751,0.08319738988580751,0.0,0.0,0.0,0.0
16421212469,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0,,,,0.04205418638367354,95.79458136163265,0.04764540772512891,95.23545922748711,0.0530123929391924,94.69876070608076,0.09624796084828711,0.09951060358890701,0.10114192495921696,1054.5060000000003,1012.2149999999983,2.0,1.0
16420335377,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0,,,,0.04205418638367354,95.79458136163265,0.04764540772512891,95.23545922748711,0.0530123929391924,94.69876070608076,0.09624796084828711,0.09951060358890701,0.10114192495921696,1054.5060000000003,1012.2149999999983,2.0,1.0
16407760419,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0,,,,0.04205418638367354,95.79458136163265,0.04764540772512891,95.23545922748711,0.0530123929391924,94.69876070608076,0.09624796084828711,0.09951060358890701,0.10114192495921696,1054.5060000000003,1012.2149999999983,2.0,1.0
16406400919,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0,,,,0.04205418638367354,95.79458136163265,0.04764540772512891,95.23545922748711,0.0530123929391924,94.69876070608076,0.09624796084828711,0.09951060358890701,0.10114192495921696,1054.5060000000003,1012.2149999999983,2.0,1.0
16403897706,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0,,,,0.04205418638367354,95.79458136163265,0.04764540772512891,95.23545922748711,0.0530123929391924,94.69876070608076,0.09624796084828711,0.09951060358890701,0.10114192495921696,1054.5060000000003,1012.2149999999983,2.0,1.0
16403430821,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0,,,,0.04205418638367354,95.79458136163265,0.04764540772512891,95.23545922748711,0.0530123929391924,94.69876070608076,0.09624796084828711,0.09951060358890701,0.10114192495921696,1054.5060000000003,1012.2149999999983,2.0,1.0
16402533443,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0,,,,0.04205418638367354,95.79458136163265,0.04764540772512891,95.23545922748711,0.0530123929391924,94.69876070608076,0.09624796084828711,0.09951060358890701,0.10114192495921696,1054.5060000000003,1012.2149999999983,2.0,1.0
16398596289,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0,,,,0.04205418638367354,95.79458136163265,0.04764540772512891,95.23545922748711,0.0530123929391924,94.69876070608076,0.09624796084828711,0.09951060358890701,0.10114192495921696,1054.5060000000003,1012.2149999999983,2.0,1.0
16398506887,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0,,,,0.04205418638367354,95.79458136163265,0.04764540772512891,95.23545922748711,0.0530123929391924,94.69876070608076,0.09624796084828711,0.09951060358890701,0.10114192495921696,1054.5060000000003,1012.2149999999983,2.0,1.0
16391209762,4661,15,15,1.0,4,ok,7931.432,59.0,8985.938,61.0,9998.152999999998,62.0,,,,0.04205418638367354,95.79458136163265,0.04764540772512891,95.23545922748711,0.0530123929391924,94.69876070608076,0.09624796084828711,0.09951060358890701,0.10114192495921696,1054.5060000000003,1012.2149999999983,2.0,1.0
