run_id,pr_number,energy_j,change_cov,time_s,suite_size,energy_to_80cov_J,energy_to_90cov_J,energy_to_95cov_J,energy_to_100cov_J
13669067907,4490,34.261,0.0,5.685871,1,,,,
13669067907,4490,34.261,0.0,5.685871,1,,,,
13669067907,4490,34.261,0.0,5.685871,1,,,,
13669067907,4490,34.261,0.0,5.685871,1,,,,
13669067907,4490,34.261,0.0,5.685871,1,,,,
13669067907,4490,34.261,0.0,5.685871,1,,,,
13669067907,4490,34.261,0.0,5.685871,1,,,,
13669067907,4490,115.976,0.52,6.826824,1,,,,
13669067907,4490,115.976,0.52,6.826824,1,,,,
13669067907,4490,115.976,0.52,6.826824,1,,,,
13669067907,4490,115.976,0.52,6.826824,1,,,,
13669067907,4490,115.976,0.52,6.826824,1,,,,
13669067907,4490,115.976,0.52,6.826824,1,,,,
13669067907,4490,115.976,0.52,6.826824,1,,,,
13669067907,4490,115.976,0.52,6.826824,1,,,,
13669067907,4490,115.976,0.52,6.826824,1,,,,
13669067907,4490,115.976,0.52,6.826824,1,,,,
13669067907,4490,115.976,0.52,6.826824,1,,,,
13669067907,4490,115.976,0.52,6.826824,1,,,,
13669067907,4490,115.976,0.52,6.826824,1,,,,
13669067907,4490,115.976,0.52,6.826824,1,,,,
13669067907,4490,115.976,0.52,6.826824,1,,,,
13669067907,4490,115.976,0.52,6.826824,1,,,,
13669067907,4490,115.984,0.72,6.84499,1,,,,
13669067907,4490,115.984,0.72,6.84499,1,,,,
13669067907,4490,115.984,0.72,6.84499,1,,,,
13669067907,4490,115.984,0.72,6.84499,1,,,,
13669067907,4490,115.984,0.72,6.84499,1,,,,
13669067907,4490,115.984,0.72,6.84499,1,,,,
13669067907,4490,115.984,0.72,6.84499,1,,,,
13669067907,4490,115.984,0.72,6.84499,1,,,,
13669067907,4490,115.984,0.72,6.84499,1,,,,
13669067907,4490,115.984,0.72,6.84499,1,,,,
13669067907,4490,115.984,0.72,6.84499,1,,,,
13669067907,4490,115.984,0.72,6.84499,1,,,,
13669067907,4490,115.984,0.72,6.84499,1,,,,
13669067907,4490,115.984,0.72,6.84499,1,,,,
13669067907,4490,115.984,0.72,6.84499,1,,,,
13669067907,4490,115.984,0.72,6.84499,1,,,,
13669067907,4490,115.984,0.72,6.84499,1,,,,
13669067907,4490,115.984,0.72,6.84499,1,,,,
13669067907,4490,115.984,0.72,6.84499,1,,,,
13669067907,4490,119.995,0.52,6.817483,1,,,,
13669067907,4490,119.995,0.52,6.817483,1,,,,
13669067907,4490,119.995,0.52,6.817483,1,,,,
13669067907,4490,119.995,0.52,6.817483,1,,,,
13669067907,4490,119.995,0.52,6.817483,1,,,,
13669067907,4490,119.995,0.52,6.817483,1,,,,
13669067907,4490,119.995,0.52,6.817483,1,,,,
13669067907,4490,119.995,0.52,6.817483,1,,,,
13669067907,4490,119.995,0.52,6.817483,1,,,,
13669067907,4490,119.995,0.52,6.817483,1,,,,
13669067907,4490,119.995,0.52,6.817483,1,,,,
13669067907,4490,119.995,0.52,6.817483,1,,,,
13669067907,4490,119.995,0.52,6.817483,1,,,,
13669067907,4490,119.995,0.52,6.817483,1,,,,
13669067907,4490,119.995,0.52,6.817483,1,,,,
13669067907,4490,119.995,0.52,6.817483,1,,,,
13669067907,4490,119.995,0.52,6.817483,1,,,,
13669067907,4490,119.995,0.52,6.817483,1,,,,
13669067907,4490,119.995,0.52,6.817483,1,,,,
13669067907,4490,119.995,0.52,6.817483,1,,,,
13669067907,4490,119.995,0.52,6.817483,1,,,,
13669067907,4490,119.995,0.52,6.817483,1,,,,
13669067907,4490,119.995,0.52,6.817483,1,,,,
13669067907,4490,231.95999999999998,0.8,13.671814000000001,2,231.95999999999998,,,
13669067907,4490,231.95999999999998,0.8,13.671814000000001,2,231.95999999999998,,,
13669067907,4490,231.95999999999998,0.8,13.671814000000001,2,231.95999999999998,,,
13669067907,4490,231.95999999999998,0.8,13.671814000000001,2,231.95999999999998,,,
13669067907,4490,235.97899999999998,0.8,13.662473,2,235.97899999999998,,,
13669067907,4490,235.97899999999998,0.8,13.662473,2,235.97899999999998,,,
13669067907,4490,235.97899999999998,0.8,13.662473,2,235.97899999999998,,,
13669067907,4490,235.97899999999998,0.8,13.662473,2,235.97899999999998,,,
13669067907,4490,235.97899999999998,0.8,13.662473,2,235.97899999999998,,,
13669067907,4490,235.97899999999998,0.8,13.662473,2,235.97899999999998,,,
13669067907,4490,235.97899999999998,0.8,13.662473,2,235.97899999999998,,,
13669067907,4490,235.97899999999998,0.8,13.662473,2,235.97899999999998,,,
13669067907,4490,2012.7200000000003,0.88,127.21816299999999,19,231.95999999999998,,,
13669067907,4490,2024.2330000000002,0.96,132.59425099999999,20,231.95999999999998,471.864,471.864,
13669067907,4490,2159.591,1.0,134.52608700000002,20,231.95999999999998,471.864,471.864,590.3879999999999
